,Unnamed: 0,V0101,UF,V0102,V0103,V0104,V0105,V0106,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V2016,V0217,V0218,V0219,V0220,V2020,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V2027,V0228,V0229,V0230,V0231,V0232,V2032,V4105,V4106,V4107,V4600,V4601,V4602,V4604,V4605,V4606,V4607,V4608,V4609,V4610,V4611,V4614,UPA,V4617,V4618,V4619,V4620,V4621,V4622,V4623,V4624,V2101,V2102,V2103,V2105,V2107,V2109,V2111,V2113,V2115,V2117,V2119,V2120,V2121,V2123,V2124,V2126,V2128,V2130,V2132,V2134,V2136,V2033,V2034,V2035,V2036,V2037,V2038,V2039,V2041,V9992,Região
28418,28418,2009,23,2727,7,1,4.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,,4.0,3.0,,3.0,2.0,3.0,,,,4.0,1.0,4.0,4.0,1.0,,3.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2315,2,0.1531178325,5,0.0104150594,8,4876759,500,498.0,400.0,353,230025,524,1.0,4.0,100.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28423,28423,2009,23,2727,12,1,5.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,,,,3.0,,3.0,2.0,3.0,,,,3.0,1.0,4.0,4.0,1.0,,4.0,4.0,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2315,2,0.1531178325,5,0.0104150594,8,4876759,500,498.0,355.0,353,230025,524,1.0,5.0,71.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28426,28426,2009,23,2727,15,1,3.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,3.0,,,,3.0,1.0,4.0,4.0,1.0,,3.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2315,2,0.1531178325,5,0.0104150594,8,4876759,500,499.0,1188.0,353,230025,524,1.0,3.0,396.0,3.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28429,28429,2009,23,2735,3,1,7.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,,,4.0,3.0,,3.0,4.0,3.0,,,,4.0,3.0,4.0,4.0,1.0,,3.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2315,2,0.1531178325,5,0.0097207221,7,4876759,500,499.0,332.0,353,230025,524,1.0,7.0,47.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28435,28435,2009,23,2735,9,1,7.0,6.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,,,4.0,3.0,,3.0,2.0,3.0,,,,3.0,3.0,4.0,4.0,1.0,,3.0,4.0,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2315,2,0.1531178325,5,0.0097207221,7,4876759,500,499.0,392.0,353,230025,524,1.0,7.0,56.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28436,28436,2009,23,2735,10,1,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,3.0,,,,4.0,3.0,4.0,4.0,1.0,,3.0,4.0,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2315,2,0.1531178325,5,0.0097207221,7,4876759,500,498.0,646.0,353,230025,524,1.0,3.0,215.0,2.0,9.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28437,28437,2009,23,2735,11,1,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,,,4.0,3.0,,3.0,4.0,3.0,,,,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2315,2,0.1531178325,5,0.0097207221,7,4876759,500,498.0,805.0,353,230025,524,1.0,2.0,402.0,3.0,8.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28482,28482,2009,23,2751,20,1,6.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,50.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2316,2,0.1058899065,5,0.0440008361,23,4876759,500,499.0,1227.0,354,230026,525,1.0,6.0,204.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28496,28496,2009,23,2760,4,1,6.0,4.0,1.0,2.0,1.0,1.0,7.0,3.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,,1.0,2.0,3.0,2.0,,1.0,2.0,3.0,4.0,3.0,,2.0,8,0,3,26,9,2316,2,0.1058899065,5,0.0204849498,11,4876759,500,499.0,360.0,354,230026,525,1.0,6.0,60.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,20120710,Nordeste
28498,28498,2009,23,2760,6,1,5.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,,,,1.0,4.0,,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,2.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2316,2,0.1058899065,5,0.0204849498,11,4876759,500,498.0,265.0,354,230026,525,1.0,5.0,53.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28505,28505,2009,23,2760,13,1,3.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,,,2.0,1.0,4.0,,,3.0,,,,3.0,1.0,4.0,4.0,1.0,,3.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2316,2,0.1058899065,5,0.0204849498,11,4876759,500,498.0,650.0,354,230026,525,1.0,3.0,216.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,20120710,Nordeste
28507,28507,2009,23,2760,15,1,3.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,,3.0,4.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2316,2,0.1058899065,5,0.0204849498,11,4876759,500,498.0,1350.0,354,230026,525,1.0,3.0,450.0,3.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28512,28512,2009,23,2760,20,1,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,,2.0,3.0,,3.0,4.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,,3.0,4.0,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2316,2,0.1058899065,5,0.0204849498,11,4876759,500,499.0,0.0,354,230026,525,1.0,1.0,0.0,0.0,9.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28539,28539,2009,23,2786,9,1,6.0,6.0,1.0,2.0,1.0,1.0,8.0,3.0,5.0,,,,1.0,4.0,,,1.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,,3.0,4.0,1.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2316,2,0.1058899065,5,0.0419105351,22,4876759,500,498.0,390.0,354,230026,525,1.0,6.0,65.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28551,28551,2009,23,2794,2,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,,,,1.0,2.0,,,3.0,,,,3.0,1.0,4.0,4.0,1.0,,3.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2316,2,0.1058899065,5,0.0335493311,18,4876759,500,498.0,278.0,354,230026,525,1.0,2.0,139.0,2.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,20120710,Nordeste
28683,28683,2009,23,2859,1,1,6.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,120.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2324,2,0.2509556788,5,0.0097015794,12,4876759,500,498.0,1410.0,370,230039,547,1.0,6.0,235.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28721,28721,2009,23,2867,19,1,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,100.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2324,2,0.2509556788,5,0.0126508596,16,4876759,500,498.0,150.0,370,230039,547,1.0,2.0,75.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28724,28724,2009,23,2875,2,1,4.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,,,4.0,3.0,,3.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,,4.0,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2324,2,0.2509556788,5,0.0137762428,17,4876759,500,498.0,432.0,370,230039,547,1.0,4.0,108.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28727,28727,2009,23,2875,5,1,3.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,1,0,3,26,9,2324,2,0.2509556788,5,0.0137762428,17,4876759,500,498.0,1080.0,370,230039,547,1.0,3.0,360.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28729,28729,2009,23,2875,7,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,30.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2324,2,0.2509556788,5,0.0137762428,17,4876759,500,499.0,165.0,370,230039,547,1.0,2.0,82.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28734,28734,2009,23,2875,12,1,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,30.0,,,3.0,,1.0,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2324,2,0.2509556788,5,0.0137762428,17,4876759,500,499.0,240.0,370,230039,547,1.0,3.0,80.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28737,28737,2009,23,2875,15,1,4.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2324,2,0.2509556788,5,0.0137762428,17,4876759,500,498.0,1190.0,370,230039,547,1.0,4.0,297.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28738,28738,2009,23,2875,16,1,3.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,100.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2324,2,0.2509556788,5,0.0137762428,17,4876759,500,498.0,440.0,370,230039,547,1.0,3.0,146.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28743,28743,2009,23,2875,21,1,3.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2324,2,0.2509556788,5,0.0137762428,17,4876759,500,498.0,170.0,370,230039,547,1.0,3.0,56.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
28746,28746,2009,23,2883,2,1,5.0,3.0,1.0,2.0,3.0,1.0,5.0,2.0,4.0,,,,3.0,,1.0,,3.0,,,,3.0,1.0,2.0,4.0,3.0,4.0,,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2324,2,0.2509556788,5,0.0101284489,13,4876759,500,498.0,390.0,370,230039,547,1.0,5.0,78.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Nordeste
28759,28759,2009,23,2883,15,1,4.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,8,0,3,26,9,2324,2,0.2509556788,5,0.0101284489,13,4876759,500,498.0,465.0,370,230039,547,1.0,4.0,116.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Nordeste
