,Unnamed: 0,V0101,UF,V0102,V0103,V0104,V0105,V0106,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V2016,V0217,V0218,V0219,V0220,V2020,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V2027,V0228,V0229,V0230,V0231,V0232,V2032,V4105,V4106,V4107,V4600,V4601,V4602,V4604,V4605,V4606,V4607,V4608,V4609,V4610,V4611,V4614,UPA,V4617,V4618,V4619,V4620,V4621,V4622,V4623,V4624,V2101,V2102,V2103,V2105,V2107,V2109,V2111,V2113,V2115,V2117,V2119,V2120,V2121,V2123,V2124,V2126,V2128,V2130,V2132,V2134,V2136,V2033,V2034,V2035,V2036,V2037,V2038,V2039,V2041,V9992,Região
41242,41242,2009,26,2248,14,1,5.0,5.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,1.0,4.0,8.0,1,0,1,26,9,2610,1,1.0,34,0.003846439,26,3745635,200,242.0,3950.0,25,260010,146,1.0,5.0,790.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste
41416,41416,2009,26,2345,2,1,3.0,2.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2629,2,0.182574438,5,0.0227715064,21,5179446,500,568.0,274.0,429,260045,540,1.0,3.0,91.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
41430,41430,2009,26,2345,16,1,5.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,130.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2629,2,0.182574438,5,0.0227715064,21,5179446,500,567.0,280.0,429,260045,540,1.0,5.0,56.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
41446,41446,2009,26,2353,13,1,4.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,2629,2,0.182574438,5,0.0273128325,25,5179446,500,567.0,1600.0,429,260045,540,1.0,4.0,400.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
41486,41486,2009,26,2370,20,1,9.0,9.0,1.0,2.0,3.0,1.0,4.0,3.0,4.0,,,,3.0,,3.0,2.0,1.0,2.0,1.0,6.0,3.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2629,2,0.182574438,5,0.0181004282,17,5179446,500,568.0,1910.0,429,260045,540,1.0,9.0,212.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
41543,41543,2009,26,2400,12,1,4.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,160.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2611,1,1.0,26,0.0069173918,36,3745635,200,242.0,585.0,26,260011,157,1.0,4.0,146.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
41805,41805,2009,26,2531,20,1,9.0,5.0,1.0,2.0,1.0,1.0,7.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2611,1,1.0,26,0.005084889699999999,26,3745635,200,242.0,484.0,26,260011,170,1.0,9.0,53.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42030,42030,2009,26,2647,16,1,4.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2620,2,0.0674049927,5,0.0640898579,22,5179446,500,568.0,272.0,411,260031,516,1.0,4.0,68.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42031,42031,2009,26,2647,17,1,4.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2620,2,0.0674049927,5,0.0640898579,22,5179446,500,567.0,272.0,411,260031,516,1.0,4.0,68.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42039,42039,2009,26,2655,3,1,6.0,5.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,,4.0,4.0,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2620,2,0.0674049927,5,0.058804096500000014,20,5179446,500,567.0,172.0,411,260031,516,1.0,6.0,28.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42062,42062,2009,26,2663,2,1,6.0,5.0,1.0,2.0,3.0,1.0,6.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,5.0,3.0,1.0,2.0,4.0,1.0,,3.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2620,2,0.0674049927,5,0.031714568900000004,11,5179446,500,568.0,830.0,411,260031,516,1.0,6.0,138.0,2.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42081,42081,2009,26,2671,4,1,5.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,,,4.0,3.0,,3.0,2.0,3.0,,,,3.0,1.0,4.0,4.0,1.0,,3.0,4.0,1.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2620,2,0.0674049927,5,0.0353485299,12,5179446,500,567.0,112.0,411,260031,516,1.0,5.0,22.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42082,42082,2009,26,2671,5,1,7.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,,,2.0,3.0,,3.0,4.0,3.0,,,,3.0,1.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2620,2,0.0674049927,5,0.0353485299,12,5179446,500,568.0,314.0,411,260031,516,1.0,7.0,44.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42090,42090,2009,26,2671,13,1,4.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,3.0,,3.0,4.0,3.0,,,,3.0,1.0,4.0,4.0,1.0,,3.0,4.0,1.0,4.0,1.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2620,2,0.0674049927,5,0.0353485299,12,5179446,500,567.0,265.0,411,260031,516,1.0,4.0,66.0,1.0,3.0,6.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42305,42305,2009,26,2787,6,1,6.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,70.0,,,1.0,2.0,,,1.0,4.0,,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2612,1,1.0,8,0.0047451727,19,5179446,500,567.0,599.0,167,260012,185,1.0,6.0,99.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42376,42376,2009,26,2825,3,1,4.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,70.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2628,2,0.07428351400000001,5,0.0590864646,22,5179446,500,567.0,212.0,427,260044,538,1.0,4.0,53.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42410,42410,2009,26,2833,15,1,3.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,40.0,,,3.0,,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2628,2,0.07428351400000001,5,0.0575499371,21,5179446,500,567.0,362.0,427,260044,538,1.0,3.0,120.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42437,42437,2009,26,2850,1,1,6.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,6.0,,,,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2628,2,0.07428351400000001,5,0.0289146529,11,5179446,500,568.0,734.0,427,260044,538,1.0,6.0,122.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42579,42579,2009,26,2930,4,1,10.0,8.0,1.0,2.0,1.0,1.0,9.0,4.0,1.0,,,4.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,2.0,3.0,4.0,3.0,,8.0,1,1,1,26,9,2613,1,1.0,133,0.0011181741,30,3745635,200,242.0,999999999999.0,27,260013,195,1.0,10.0,999999999999.0,99.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42581,42581,2009,26,2930,6,1,5.0,3.0,1.0,2.0,1.0,1.0,6.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,2.0,1,1,1,26,9,2613,1,1.0,133,0.0011181741,30,3745635,200,242.0,0.0,27,260013,195,1.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42585,42585,2009,26,2930,10,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,3.0,,3.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,1,1,26,9,2613,1,1.0,133,0.0011181741,30,3745635,200,242.0,62.0,27,260013,195,1.0,2.0,31.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42593,42593,2009,26,2930,18,1,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,3.0,,3.0,4.0,1.0,2.0,1.0,6.0,1.0,1.0,4.0,4.0,3.0,4.0,,4.0,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,1,1,26,9,2613,1,1.0,133,0.0011181741,30,3745635,200,243.0,0.0,27,260013,195,1.0,2.0,0.0,0.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42604,42604,2009,26,2949,11,1,7.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,130.0,,,3.0,,1.0,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,1,1,26,9,2613,1,1.0,133,0.0007047316,19,3745635,200,242.0,582.0,27,260013,196,1.0,7.0,83.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42657,42657,2009,26,2973,11,1,8.0,6.0,1.0,2.0,1.0,4.0,7.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,1.0,2.0,3.0,,8.0,1,0,1,26,9,2613,1,1.0,133,0.0012685168,34,3745635,200,242.0,615.0,27,260013,199,1.0,8.0,76.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42676,42676,2009,26,2981,11,1,3.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,1.0,2.0,,1.0,2.0,3.0,2.0,1.0,2.0,8.0,1,0,1,26,9,2613,1,1.0,133,0.0011651562,31,3745635,200,242.0,900.0,27,260013,200,1.0,3.0,300.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42711,42711,2009,26,3007,12,1,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,2.0,1.0,2.0,,,3.0,,,,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,1,1,26,9,2613,1,1.0,133,0.0007117789,19,3745635,200,242.0,250.0,27,260013,202,1.0,3.0,83.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42817,42817,2009,26,3066,17,1,8.0,8.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2613,1,1.0,133,0.0007282225999999999,19,3745635,200,242.0,875.0,27,260013,208,1.0,8.0,109.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Nordeste
42857,42857,2009,26,3090,5,1,4.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,1.0,2.0,8.0,1,0,1,26,9,2613,1,1.0,133,0.0015903442,42,3745635,200,242.0,868.0,27,260013,211,1.0,4.0,217.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42885,42885,2009,26,3104,16,1,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,160.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2613,1,1.0,133,0.0009185001,24,3745635,200,243.0,540.0,27,260013,212,1.0,3.0,180.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42907,42907,2009,26,3112,19,1,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,90.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,1,1,1,26,9,2613,1,1.0,133,0.0011463634,31,3745635,200,242.0,340.0,27,260013,213,1.0,2.0,170.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42935,42935,2009,26,3139,9,1,6.0,6.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2613,1,1.0,133,0.0009349439,25,3745635,200,242.0,200.0,27,260013,215,1.0,6.0,33.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42941,42941,2009,26,3139,15,1,7.0,5.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,1,26,9,2613,1,1.0,133,0.0009349439,25,3745635,200,242.0,905.0,27,260013,215,1.0,7.0,129.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,,3.0,1.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42953,42953,2009,26,3147,9,1,4.0,3.0,1.0,2.0,1.0,1.0,6.0,3.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,1,26,9,2613,1,1.0,133,0.00149638,40,3745635,200,242.0,490.0,27,260013,216,1.0,4.0,122.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,,3.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42959,42959,2009,26,3147,15,1,3.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2613,1,1.0,133,0.00149638,40,3745635,200,242.0,550.0,27,260013,216,1.0,3.0,183.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
42961,42961,2009,26,3147,17,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,1.0,2.0,3.0,,8.0,1,0,1,26,9,2613,1,1.0,133,0.00149638,40,3745635,200,242.0,700.0,27,260013,216,1.0,2.0,350.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
43019,43019,2009,26,3171,20,1,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,,3.0,,,,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2613,1,1.0,133,0.0007705065,21,3745635,200,242.0,152.0,27,260013,219,1.0,3.0,50.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,,3.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
43021,43021,2009,26,3180,2,1,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2613,1,1.0,133,0.000758761,20,3745635,200,242.0,70.0,27,260013,220,1.0,2.0,35.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
43094,43094,2009,26,3228,3,1,4.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2613,1,1.0,133,0.0008903108999999998,24,3745635,200,242.0,777.0,27,260013,224,1.0,4.0,194.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
