,Unnamed: 0,V0101,UF,V0102,V0103,V0104,V0105,V0106,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V2016,V0217,V0218,V0219,V0220,V2020,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V2027,V0228,V0229,V0230,V0231,V0232,V2032,V4105,V4106,V4107,V4600,V4601,V4602,V4604,V4605,V4606,V4607,V4608,V4609,V4610,V4611,V4614,UPA,V4617,V4618,V4619,V4620,V4621,V4622,V4623,V4624,V2101,V2102,V2103,V2105,V2107,V2109,V2111,V2113,V2115,V2117,V2119,V2120,V2121,V2123,V2124,V2126,V2128,V2130,V2132,V2134,V2136,V2033,V2034,V2035,V2036,V2037,V2038,V2039,V2041,V9992,Região,Geladeira
33091,33091,2009,24,647,9,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.0019930125,26,3235005,450,496.0,930.0,163,240003,31,1.0,2.0,465.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33093,33093,2009,24,647,11,1,4.0,4.0,1.0,2.0,1.0,1.0,7.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.0019930125,26,3235005,450,497.0,525.0,163,240003,31,1.0,4.0,131.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33094,33094,2009,24,647,12,1,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,180.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.0019930125,26,3235005,450,497.0,930.0,163,240003,31,1.0,3.0,310.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33097,33097,2009,24,647,15,1,7.0,7.0,1.0,2.0,1.0,1.0,9.0,4.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.0019930125,26,3235005,450,496.0,1595.0,163,240003,31,1.0,7.0,227.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33106,33106,2009,24,655,6,1,4.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,400.0,,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,1.0,2.0,8.0,1,0,2,26,9,2403,1,1.0,29,0.0015963218,21,3235005,450,497.0,1645.0,163,240003,32,1.0,4.0,411.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33108,33108,2009,24,655,8,1,4.0,4.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,1.0,2.0,1.0,4.0,8.0,1,0,2,26,9,2403,1,1.0,29,0.0015963218,21,3235005,450,496.0,735.0,163,240003,32,1.0,4.0,183.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33115,33115,2009,24,655,15,1,5.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,200.0,,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,1,0,2,26,9,2403,1,1.0,29,0.0015963218,21,3235005,450,496.0,554.0,163,240003,32,1.0,5.0,110.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33117,33117,2009,24,655,17,1,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,2.0,1.0,2.0,,,3.0,,,,4.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.0015963218,21,3235005,450,497.0,400.0,163,240003,32,1.0,3.0,133.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33187,33187,2009,24,701,1,1,6.0,6.0,1.0,2.0,1.0,1.0,6.0,3.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,2.0,1.0,4.0,8.0,1,0,2,26,9,2403,1,1.0,29,0.0018113951,24,3235005,450,497.0,1365.0,163,240003,37,1.0,6.0,227.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,Sim,6.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33189,33189,2009,24,701,3,1,7.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,120.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.0018113951,24,3235005,450,497.0,257.0,163,240003,37,1.0,7.0,36.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33204,33204,2009,24,701,18,1,5.0,5.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,150.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.0018113951,24,3235005,450,496.0,765.0,163,240003,37,1.0,5.0,153.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33234,33234,2009,24,710,29,1,4.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.00644264,84,3235005,450,496.0,600.0,163,240003,38,1.0,4.0,150.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33263,33263,2009,24,710,58,1,6.0,5.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,180.0,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,1,0,2,26,9,2403,1,1.0,29,0.00644264,84,3235005,450,496.0,650.0,163,240003,38,1.0,6.0,108.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33270,33270,2009,24,710,65,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.00644264,84,3235005,450,497.0,350.0,163,240003,38,1.0,1.0,350.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33271,33271,2009,24,710,66,1,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,180.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.00644264,84,3235005,450,496.0,465.0,163,240003,38,1.0,2.0,232.0,2.0,7.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Sim,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33272,33272,2009,24,710,67,1,5.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,2.0,1,0,2,26,9,2403,1,1.0,29,0.00644264,84,3235005,450,496.0,600.0,163,240003,38,1.0,5.0,120.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,20120710,Nordeste,Sim
33279,33279,2009,24,728,6,1,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,,,,1.0,2.0,,,3.0,,,,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.0020981595,27,3235005,450,496.0,668.0,163,240003,39,1.0,2.0,334.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33280,33280,2009,24,728,7,1,3.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,6.0,,,,3.0,,1.0,,1.0,4.0,,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.0020981595,27,3235005,450,497.0,90.0,163,240003,39,1.0,3.0,30.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
33281,33281,2009,24,728,8,1,8.0,5.0,1.0,2.0,4.0,1.0,3.0,2.0,6.0,,,,3.0,,1.0,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.0020981595,27,3235005,450,497.0,365.0,163,240003,39,1.0,8.0,45.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
33293,33293,2009,24,736,1,1,5.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.001457719,19,3235005,450,496.0,587.0,163,240003,40,1.0,5.0,117.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33343,33343,2009,24,752,14,1,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,,,2.0,3.0,,1.0,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.0014386014000000002,19,3235005,450,497.0,612.0,163,240003,42,1.0,2.0,306.0,3.0,7.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,Sim,6.0,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33359,33359,2009,24,760,12,1,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,130.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2403,1,1.0,29,0.0018400715,24,3235005,450,496.0,690.0,163,240003,43,1.0,3.0,230.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,Sim,6.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
33372,33372,2009,24,779,7,1,4.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,5.0,4.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2408,2,0.1061889701,5,0.0413830362,20,3235005,450,496.0,412.0,385,240014,103,1.0,4.0,103.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,Sim,4.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33373,33373,2009,24,779,8,1,4.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,4.0,1,0,3,26,9,2408,2,0.1061889701,5,0.0413830362,20,3235005,450,497.0,102.0,385,240014,103,1.0,4.0,25.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Sim,6.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
33374,33374,2009,24,779,9,1,6.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,100.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2408,2,0.1061889701,5,0.0413830362,20,3235005,450,497.0,422.0,385,240014,103,1.0,6.0,70.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
33380,33380,2009,24,779,15,1,4.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2408,2,0.1061889701,5,0.0413830362,20,3235005,450,496.0,930.0,385,240014,103,1.0,4.0,232.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33420,33420,2009,24,795,12,1,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2408,2,0.1061889701,5,0.0422474338,20,3235005,450,496.0,533.0,385,240014,103,1.0,1.0,533.0,4.0,9.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,20120710,Nordeste,Sim
33422,33422,2009,24,795,14,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,1,0,3,26,9,2408,2,0.1061889701,5,0.0422474338,20,3235005,450,496.0,250.0,385,240014,103,1.0,2.0,125.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,Sim,4.0,3.0,3.0,,,,,,,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33481,33481,2009,24,825,16,1,5.0,5.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2406,2,0.034877747,5,0.11948331539999997,19,3235005,450,496.0,817.0,381,240010,97,1.0,5.0,163.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33484,33484,2009,24,825,19,1,4.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,80.0,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2406,2,0.034877747,5,0.11948331539999997,19,3235005,450,497.0,532.0,381,240010,97,1.0,4.0,133.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33575,33575,2009,24,868,15,1,3.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,8.0,7,0,3,26,9,2406,2,0.034877747,5,0.0947255113,15,3235005,450,496.0,1185.0,381,240010,97,1.0,3.0,395.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33577,33577,2009,24,868,17,1,5.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,7,0,3,26,9,2406,2,0.034877747,5,0.0947255113,15,3235005,450,497.0,280.0,381,240010,97,1.0,5.0,56.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33585,33585,2009,24,876,6,1,2.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,5,0,3,26,9,2409,2,0.266670256,5,0.0040002,5,3235005,450,497.0,95.0,387,240016,106,1.0,2.0,47.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33588,33588,2009,24,876,9,1,3.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,5,0,3,26,9,2409,2,0.266670256,5,0.0040002,5,3235005,450,496.0,1010.0,387,240016,106,1.0,3.0,336.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33607,33607,2009,24,884,9,1,5.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,50.0,,,3.0,,1.0,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2409,2,0.266670256,5,0.0672533627,81,3235005,450,497.0,282.0,387,240016,106,1.0,5.0,56.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
33610,33610,2009,24,884,12,1,5.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2409,2,0.266670256,5,0.0672533627,81,3235005,450,496.0,465.0,387,240016,106,1.0,5.0,93.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33649,33649,2009,24,906,5,1,5.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,3.0,200.0,,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,4,0,3,26,9,2409,2,0.266670256,5,0.0299514976,36,3235005,450,496.0,700.0,387,240016,106,1.0,5.0,140.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
33661,33661,2009,24,906,17,1,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,110.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,4,0,3,26,9,2409,2,0.266670256,5,0.0299514976,36,3235005,450,497.0,200.0,387,240016,106,1.0,2.0,100.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,6.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
